claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
126	"Australian investors are fleeing this country to invest in more stable countries like Mongolia and Angola, where they don't change the prime minister in the dead of the night twice in three years."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/03/tony-abbott/are-australian-investors-fleeing-mongolia-and-ango/index.html	None	['Business Investment', 'Economy', 'Leadership']	Tony Abbott	David Humphries, Su-Lin Tan, Peter Fray	None	Are Australian investors really fleeing the country due to political instability?	Wednesday, July 3, 2013 at 4:36 p.m.	None
127	"Across the country, around half of undergraduate teaching is now performed by casuals."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/03/lee-rhiannon/half-undergraduate-teaching-performed-casuals-rhia/index.html	None	['Education', 'Employment', 'Industrial relations', 'Workers rights']	Lee Rhiannon	Michael Koziol, Peter Fray	None	Half of undergraduate teaching performed by casuals: Rhiannon	Wednesday, July 3, 2013 at 3:17 p.m.	None
128	"Within three years, the Coalition’s NBN will deliver broadband speeds at least five times faster than the current average."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/02/tony-abbott/broadband-speeds-under-coalitions-nbn-do-they-stac/index.html	None	['Budget', 'National Broadband Network', 'Technology']	Tony Abbott	Peter Fray, Flynn Murphy, David Humphries	None	Broadband speeds under the Coalition's NBN: Do their claims stack up?	Tuesday, July 2, 2013 at 4:54 p.m.	None
129	Says Labor gave us the "world’s biggest carbon tax".	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/01/liberal-party-australia/Labor-carbon-tax-world-biggest/index.html	None	['Carbon Tax']	Liberal Party of Australia	Michael Koziol, Peter Fray	None	Labor gave us the "world’s biggest" carbon tax	Monday, July 1, 2013 at 4:29 p.m.	None
130	[From July 1] Labor’s carbon tax goes up by 5 per cent.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/01/joe-hockey/hockey-says-carbon-price-goes-5-cent-today/index.html	None	['Carbon Tax']	Joe Hockey	Ellie Harvey, Peter Fray	None	Hockey says the carbon price goes up 5 per cent today	Monday, July 1, 2013 at 1:20 p.m.	None
131	"More people will die from asbestos in Australia than died in the fields of Flanders in World War I."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jul/01/bill-shorten/more-die-asbestos-Australia-fields-Flanders-war/index.html	None	['War History', 'Workers rights']	Bill Shorten	David Humphries, Peter Fray	None	"More people will die from asbestos in Australia than died in the fields of Flanders in World War I."	Monday, July 1, 2013 at 7:24 a.m.	None
132	"Since Australia’s carbon price began last July, emissions from the electricity sector have dropped 7.4% while renewable energy generation is up 30%."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/28/tony-windsor/windsor-carbon-pricing-farewell-fact-check/index.html	None	['Carbon Tax', 'Climate change']	Tony Windsor	Flynn Murphy, Su-Lin Tan, Peter Fray	None	Windsor on carbon pricing: a farewell fact-check	Friday, June 28, 2013 at 5:33 p.m.	None
133	Boat people "are not people fleeing persecution ... they are coming here as economic migrants".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/28/bob-carr/are-boat-people-economic-migrants/index.html	None	['Asylum Seekers', 'Immigration']	Bob Carr	Chris Pash, Su-Lin Tan, Peter Fray	None	Are boat people 'economic migrants'?	Friday, June 28, 2013 at 4:11 p.m.	None
134	Australia has "thousands of industrial deaths each year".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/27/kevin-rudd/rudd-australia-thousands-industrial-deaths-year/index.html	None	['Industrial accidents', 'Industrial relations', 'Workers rights']	Kevin Rudd	David Humphries, Emma Lancaster, Peter Fray	None	Does Australia have thousands of industrial deaths each year?	Thursday, June 27, 2013 at 6:52 p.m.	None
135	On challenging for the Labor leadership.	Full Flop	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/27/kevin-rudd/prime-minister-kevin-rudd-gets-our-first-full-flop/index.html	None	['Leadership']	Kevin Rudd	Flynn Murphy, Emma Lancaster, Peter Fray	None	Prime Minister Kevin Rudd gets our first Full Flop	Thursday, June 27, 2013 at 12:40 p.m.	None
136	"Our economic relationship with China alone now accounts for nearly 10 per cent of the total size of our economy."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/kevin-rudd/kevin-rudd-says-china-trade-now-represents-10-cent/index.html	None	['Economy']	Kevin Rudd	Chris Pash, Alix Piatek, Su-Lin Tan, Peter Fray	None	Kevin Rudd says China trade now represents 10 per cent of Australian economy	Wednesday, June 26, 2013 at 6:27 p.m.	None
137	The 960,000 jobs added under Labor are "a result of the actions of this government".	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/wayne-swan/Jobs-created-result-Labor-actions/index.html	None	['Economy']	Wayne Swan	David Humphries, Su-Lin Tan, Peter Fray	None	The 960,000 jobs added under Labor are "a result of the actions of this government".	Wednesday, June 26, 2013 at 6:06 p.m.	None
138	Only Labor "will continue to invest in both road and rail projects".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/team-julia-gillard/julia-gillard-tweets/index.html	None	['Infrastructure']	Team Julia Gillard	David Humphries, Peter Fray	None	Julia Gillard tweets	Wednesday, June 26, 2013 at 4:15 p.m.	None
139	"Currently Australia is 71st per capita in the world in terms of refugees hosted."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/scott-ludlam/greens-say-australia-rates-poorly-against-rest-wor/index.html	None	['Asylum Seekers', 'Immigration']	Scott Ludlam	Chris Pash, Peter Fray	None	Greens say Australia rates poorly against the rest of the world on refugee hosting	Wednesday, June 26, 2013 at 1:42 p.m.	None
140	"Australia has one of the highest levels of education for women but one of the lowest workforce participation rates of mothers in the developed world."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/26/mark-dreyfus/dreyfus-says-women-are-well-educated-disadvantaged/index.html	None	['Industrial relations', "Women's Rights"]	Mark  Dreyfus	Michael Koziol, Peter Fray	None	Dreyfus says women are well-educated but disadvantaged in workforce participation	Wednesday, June 26, 2013 at 8:57 a.m.	None
141	"There are more Australians in work today than there have been at any time in our nation’s history."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/25/stephen-jones/labor-says-more-people-are-full-time-jobs-now-ever/index.html	None	['Economy', 'Employment']	Stephen Jones	Su-Lin Tan, David Humphries, Peter Fray	None	Labor says more people are in full-time jobs now than ever before	Tuesday, June 25, 2013 at 2:53 p.m.	None
142	"Every illegal boat is costing you $12.8 million."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/25/liberal-party-australia/liberal-party-says-every-illegal-boat-costing-128-/index.html	None	['Asylum Seekers', 'Budget', 'Campaign ads', 'Immigration']	Liberal Party of Australia	Chris Pash, Peter Fray, Su-Lin Tan	None	Liberal Party says every "illegal boat" is costing Australians $12.8 million	Tuesday, June 25, 2013 at 10:39 a.m.	None
143	Counting those that work more than an "hour a week" as employed is a "gross distortion" of Australia's unemployment rate.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/21/nick-xenophon/Counting-hour-week-gross-distortion-unemployment-r/index.html	None	['Economy', 'Employment']	Nick Xenophon	Michael Koziol, Peter Fray	None	Counting those that work more than an "hour a week" as employed is a "gross distortion" of Australia's unemployment rate.	Friday, June 21, 2013 at 6:29 p.m.	None
144	The Howard government "never did anything" for school education, "they never did one thing that has endured for the long term".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/20/julia-gillard/howard-government-never-did-anything-school-educat/index.html	None	['Education']	Julia Gillard	David Humphries, Alix Piatek, Peter Fray	None	The Howard government "never did anything" for school education, "they never did one thing that has endured for the long term".	Thursday, June 20, 2013 at 3:59 p.m.	None
145	Says: "I did not today say anything about same-sex marriage."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/19/cory-bernardi/liberal-senator-cory-bernardi-says-i-did-not-today/index.html	None	['Same-sex marriage']	Cory  Bernardi	David Humphries, Emma Lancaster, Peter Fray	None	Senator Bernadi says “I did not today say anything about same-sex marriage."	Wednesday, June 19, 2013 at 6:51 p.m.	None
146	"27 businesses close their doors every day under Labor."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/19/liberal-party-australia/liberal-party-says-27-business-close-each-day-unde/index.html	None	['Economy']	Liberal Party of Australia	Chris Pash, Su-Lin Tan, Peter Fray	None	Liberal Party says 27 businesses close each day under Labor	Wednesday, June 19, 2013 at 5:48 p.m.	None
147	"Australia has one of the highest abortion rates in the world."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/19/john-madigan/dlp-senator-says-australia-has-one-highest-abortio/index.html	None	['Health']	John Madigan	Michael Koziol, David Humphries	None	The DLP's Senator says Australia has one of the highest abortion rates in the world	Wednesday, June 19, 2013 at 10:33 a.m.	None
148	"Since 2000, 22 million cubic metres of dredge spoil has been approved to be dumped in our precious (Great Barrier) reef - that's more than 13 MCGs worth."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/18/christine-milne/greens-say-more-13-mcgs-dredge-spoil-has-been-appr/index.html	None	['Environment']	Christine Milne	Chris Pash, Alix Piatek, Peter Fray	None	Greens say more than 13 MCGs of dredge spoil has been approved to be dumped on the Great Barrier Reef	Tuesday, June 18, 2013 at 2:32 p.m.	None
149	"New South Wales will run out of gas – literally, run out of gas – by 2016 if they don't get some of their coal seam areas developed."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/17/ian-macfarlane/macfarlane-says-nsw-will-run-out-gas-2016-without-/index.html	None	['Energy', 'Mining']	Ian Macfarlane	Ellie Harvey, Alix Piatek, Peter Fray	None	Macfarlane says NSW will run out of gas by 2016 without CSG	Monday, June 17, 2013 at 5:57 p.m.	None
150	"We’re one of only six or seven governments around the world which has a triple A credit rating on our public finances."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/17/kevin-rudd/australia-one-six-or-seven-countries-have-triple-c/index.html	None	['Economy']	Kevin Rudd	Chris Pash, Su-Lin Tan, Peter Fray	None	Australia is one of six or seven countries to have a Triple A credit rating	Monday, June 17, 2013 at 12:46 p.m.	None
151	"Labor is the party of equal opportunity ... the party of women."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/13/julia-gillard/labor-party-equal-opportunity-gillard/index.html	None	["Women's Rights"]	Julia Gillard	David Humphries, Su-Lin Tan, Peter Fray	None	Labor is the party of equal opportunity: Gillard	Thursday, June 13, 2013 at 4:06 p.m.	None
152	More employers are "doing the wrong thing" in their use of foreigners here on 457 temporary skilled worker visas.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/12/brendan-oconnor/oconnor-more-employers-doing-wrong-thing-457-visas/index.html	None	['Immigration', 'Industrial relations', 'Workers rights']	Brendan O'Connor	David Humphries, Alix Piatek, Peter Fray	None	O'Connor says more employers are "doing the wrong thing" with 457 visas	Wednesday, June 12, 2013 at 11:13 a.m.	None
153	Eighty-seven per cent of "illegal" boat people destroy their papers before coming to Australia.	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/11/pauline-hanson/do-87-cent-boat-people-destroy-their-papers/index.html	None	['Asylum Seekers']	Pauline Hanson	Flynn Murphy, Peter Fray	None	Do 87 per cent of boat people destroy their papers?	Tuesday, June 11, 2013 at 3:31 p.m.	None
154	The average days lost to industrial disputes under Labor is "around one third" lower than under the previous government.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/11/bill-shorten/days-lost-ir-disputes-one-third-lower-under-labor-/index.html	None	['Industrial relations', 'Workers rights']	Bill Shorten	Michael Koziol, Peter Fray	None	Days lost to IR disputes is one third lower under Labor than the previous Coalition government	Tuesday, June 11, 2013 at 2:45 p.m.	None
155	The government’s net debt level, measured against GDP, "is the same as someone who earns $100,000 a year having a mortgage of $10,000".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/09/julia-gillard/julia-gillards-says-net-federal-debt-same-person-o/index.html	None	['Debt', 'Economy']	Julia Gillard	David Humphries, Su-Lin Tan, Peter Fray	None	Julia Gillard says net federal debt is the same as a person owing $10k on a $100k mortgage	Sunday, June 9, 2013 at 7:00 p.m.	None
156	Nothing can ever happen in terms of the GST without the agreement of all the states and territories.	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/09/tony-abbott/tony-abbott-says-gst-cannot-be-changed-without-all/index.html	None	['Federal-State relations', 'Tax']	Tony Abbott	Chris Pash, Alix Piatek, Peter Fray	None	Tony Abbott says the GST cannot be changed without all states agreeing	Sunday, June 9, 2013 at 6:58 p.m.	None
157	"If we increase Year 12 completion rates to 90 per cent, we'll increase productivity by 0.6 per cent a year."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/07/wayne-swan/swan-says-raising-year-12-completion-rates-will-li/index.html	None	['Economy', 'Education']	Wayne Swan	Ellie Harvey, Peter Fray	None	Swan says raising Year 12 completion rates will lift productivity by 0.6 per cent a year	Friday, June 7, 2013 at 5:28 p.m.	None
158	More people have arrived illegally by boat than the population of Geraldton, Busselton, Kalgoorlie, Gawler, Victor Harbor, Mount Gambier, Devonport, Melton, Shepparton, Albury, Queanbeyan, Wagga Wagga, Port Macquarie, Tamworth, Coffs Harbour, Hervey Bay, Bundaberg and Gladstone.	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/07/liberal-party-australia/these-eighteen-towns-have-lower-population-illegal/index.html	None	['Asylum Seekers', 'Campaign ads']	Liberal Party of Australia	Alix Piatek, Peter Fray	None	Do these eighteen towns have a lower population than the illegal boat arrivals under Labor?	Friday, June 7, 2013 at 3:34 p.m.	None
159	Treasury figures show the Commonwealth's $300bn debt level "will be broken in the next 18 months".	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/06/joe-hockey/treasury-figures-show-commonwealth-debt-will-excee/index.html	None	['Budget', 'Debt', 'Economy', 'Finance']	Joe Hockey	David Humphries, Alix Piatek, Peter Fray	None	Treasury figures show Commonwealth debt will exceed $300bn within 18 months	Thursday, June 6, 2013 at 3:57 p.m.	None
160	Queenslanders save "$475 per head on state taxes" when compared to the average of other states and territories.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/05/tim-nicholls/queenslanders-save-475-capita-state-taxes-compared/index.html	None	['Budget', 'Tax']	Tim Nicholls	Chris Pash, Su-Lin Tan, Peter Fray	None	Queenslanders save $475 per capita on state taxes compared to the average taxes of the other states	Wednesday, June 5, 2013 at 6:27 p.m.	None
161	Says "connection to the (Government's) NBN is not free".	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/05/malcolm-turnbull/connection-nbn-not-free-turnbull/index.html	None	['National Broadband Network', 'Technology']	Malcolm Turnbull	Flynn Murphy, Peter Fray	None	Connection to the NBN is not free: Turnbull	Wednesday, June 5, 2013 at 3:27 p.m.	None
162	Says some Australian children believe that "yoghurt comes from trees".	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/04/sid-sidebottom/some-australian-children-believe-yoghurt-comes-tre/index.html	None	['Education']	Sid Sidebottom	Chris Pash, Peter Fray	None	Some Australian children believe that "yoghurt comes from trees"	Tuesday, June 4, 2013 at 12:51 p.m.	None
163	Says the Coalition wants to first "rip" $500 million and then "up to $2 billion" from car industry support.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/03/julia-gillard/says-coalition-wants-first-rip-500-million-and-the/index.html	None	['Industry Assistance', 'Manufacturing']	Julia Gillard	Michael Koziol, Peter Fray	None	Says the Coalition wants to first "rip" $500 million and then up to $2bn from car industry support	Monday, June 3, 2013 at 3:16 p.m.	None
164	Asylum seekers arriving by boat are illegally entering Australia.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/03/scott-morrison/asylum-seekers-arriving-boat-are-illegally-enterin/index.html	None	['Asylum Seekers']	Scott Morrison	David Humphries, Peter Fray	None	Are asylum seekers arriving by boat illegally entering Australia?	Monday, June 3, 2013 at 10:29 a.m.	None
165	Says utility costs are up 77 per cent under Labor.	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/30/scott-ryan/ryan-utility-costs-up-77-per-cent-under-labor/index.html	None	['Campaign ads', 'Carbon Tax', 'Utilities']	Scott Ryan	Flynn Murphy, Peter Fray	None	Have utility costs risen 77 per cent under Labor?	Thursday, May 30, 2013 at 4:43 p.m.	None
166	"Labor has delivered the biggest increase to the pension in more than a century."	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/29/jenny-macklin/biggest-age-pension-rise-more-century/index.html	None	['Pension']	Jenny  Macklin	Chris Pash, Su-Lin Tan, Peter Fray	None	The biggest age pension rise in more than a century	Wednesday, May 29, 2013 at 3:01 p.m.	None
167	"Children in our indigenous communities are dying at a faster rate than children in Africa, India and South America."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/28/clive-palmer/palmer-say-indigenous-children-die-faster-rate-chi/index.html	None	['Indigenous Health']	Clive Palmer	Ellie Harvey, Peter Fray	None	Palmer says Indigenous children die at a faster rate than children in Africa, India and South America	Tuesday, May 28, 2013 at 10:31 a.m.	None
168	Prime Minister Julia Gillard has guaranteed there would be a surplus 165 times.	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/27/tony-abbott/abbott-says-gillard-promised-surplus-165-times/index.html	None	['Budget']	Tony Abbott	Ellie Harvey, Alix Piatek, Peter Fray	None	Abbott says Gillard promised a surplus 165 times	Monday, May 27, 2013 at 4:59 p.m.	None
169	Says national government debt has gone from "zero to heading towards $400 billion".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/24/julie-bishop/julie-bishop-says-national-debt-has-gone-zero-head/index.html	None	['Budget', 'Debt', 'Economy', 'Finance']	Julie Bishop	David Humphries, Peter Fray	None	Julie Bishop says national debt has gone "from zero to heading towards $400 billion".	Friday, May 24, 2013 at 2:25 p.m.	None
170	Australians pay "$35 million a day in interest" to cover the national government’s debt.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/23/joe-hockey/joe-hockey-says-interest-payments-government-debt-/index.html	None	['Budget', 'Debt']	Joe Hockey	Chris Pash, Alix Piatek	None	Joe Hockey says interest payments for government debt $35 million a day	Thursday, May 23, 2013 at 10:30 a.m.	None
171	"During the Howard years, real wealth per person more than doubled."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/22/tony-abbott/tony-abbott-says-real-wealth-person-mopre-doubled-/index.html	None	['Budget', 'Economy']	Tony Abbott	Chris Pash, Su-Lin Tan, Peter Fray	None	Tony Abbott says real wealth per person more than doubled during the Howard years	Wednesday, May 22, 2013 at 11:44 a.m.	None
172	Says Australian schools would be $16.2 billion worse off over six years under a Tony Abbott-led government.	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/22/julia-gillard/gillards-school-claims-dont-add-up/index.html	None	['Budget', 'Education']	Julia Gillard	David Humphries, Alix Piatek, Peter Fray	None	Gillard's school claims don't yet add up	Wednesday, May 22, 2013 at 11:44 a.m.	None
173	Public sector now "20,000 bureaucrats bigger than in 2007".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/20/tony-abbott/tony-abbott-says-we-now-have-20000-more-bureaucrat/index.html	None	['Budget', 'Defence', 'Public Service']	Tony Abbott	Chris Pash, Peter Fray	None	Tony Abbott says we now have 20,000 more bureaucrats than in 2007	Monday, May 20, 2013 at 6:22 p.m.	None
174	"Eighty per cent of Queensland is under mining exploration leases, including 90 per cent of the Darling Downs."	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/20/larissa-waters/greens-senator-says-eighty-cent-queensland-under-m/index.html	None	['Environment', 'Mining']	Larissa Waters	Jennifer Cooke, Peter Fray	None	Greens say 80 per cent of Queensland is under mining exploration leases	Monday, May 20, 2013 at 6:22 p.m.	None
175	Says Julia Gillard broke her promise that there would be "no carbon tax under the government I lead".	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/19/tony-abbott/did-gillard-break-her-no-carbon-tax-promise/index.html	None	['Carbon Tax']	Tony Abbott	Ellie Harvey, Peter Fray	None	Did Gillard really break her 'no carbon tax' promise?	Sunday, May 19, 2013 at 6:52 p.m.	None
176	Within three to eight years Australia will be a net importer of food and "will not be able to feed itself".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/17/bob-katter/within-three-eight-years-australia-will-be-net-imp/index.html	None	['Agriculture', 'Food Security']	Bob  Katter	Jennifer Cooke, Peter Fray	None	Within three to eight years Australia will be a net importer of food and "will not be able to feed itself".	Friday, May 17, 2013 at 12:55 p.m.	None
177	Under Labor, taxpayers have paid to train public servants on how to get "a good night's sleep".	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/17/jamie-briggs/liberal-party-says-public-servants-trained-get-goo/index.html	None	['Public Service']	Jamie Briggs	Chris Pash, Peter Fray	None	Taxpayers have paid to train public servants on how to have "a good night's sleep"	Friday, May 17, 2013 at 12:30 p.m.	None
178	"Federal government public servants are purchasing gold-plated coffee machines."	Pants on Fire!	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/16/jamie-briggs/liberal-party-says-public-servants-buying-gold-pla/index.html	None	['Public Service']	Jamie Briggs	Chris Pash, Su-Lin Tan, Peter Fray	None	Liberal Party says public servants buying gold-plated coffee machines	Thursday, May 16, 2013 at 3:52 p.m.	None
179	"The budget papers reveal that Australia's gross debt will breach Labor's $300 billion debt ceiling within the forward estimates."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/15/joe-hockey/does-budget-say-labor-will-breach-300-billion-debt/index.html	None	['Budget', 'Debt', 'Economy']	Joe Hockey	David Humphries, Alix Piatek, Peter Fray	None	Does the budget say Labor will breach the $300 billion debt ceiling?	Wednesday, May 15, 2013 at 8:18 p.m.	None
180	Australia is facing the "second largest revenue write-down since the Great Depression".	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/15/wayne-swan/treasurer-swan-says-we-face-second-largest-revenue/index.html	None	['Budget', 'Economy', 'Finance']	Wayne Swan	Chris Pash, Peter Fray	None	Treasurer Swan says we face second largest revenue write-down since the Great Depression	Wednesday, May 15, 2013 at 3:57 p.m.	None
181	Government revenues are "up 7 per cent" despite the budget deficit.	True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/14/andrew-robb/liberals-say-government-revenues-are-7-cent-despit/index.html	None	['Budget']	Andrew Robb	Chris Pash, Peter Fray	None	Liberals say government revenues are 'up 7 per cent' despite the budget deficit	Tuesday, May 14, 2013 at 12:29 p.m.	None
182	The public sector payroll has grown by 20,000 since 2007.	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/13/tony-abbott/abbott-says-public-service-had-grown-20000-under-l/index.html	None	['Defence', 'Public Service']	Tony Abbott	Chris Pash, Peter Fray	None	Abbott says public sector payroll has grown by 20,000 under Labor	Monday, May 13, 2013 at 12:41 p.m.	None
183	The Coalition's broadband plan will "cost households $5000 to get connected".	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/julia-gillard/julia-gillard-says-coalitions-nbn-will-cost-househ/index.html	None	['National Broadband Network', 'Technology']	Julia Gillard	Flynn Murphy, Peter Fray	None	Julia Gillard says the Coalition's broadband plan will cost households $5000 to connect	Sunday, May 12, 2013 at 6:00 p.m.	None
184	"The carbon tax is adding $400 to the cost of every car manufactured in Australia."	Mostly False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/tony-abbott/tony-abbott-says-carbon-tax-adds-400-cost-cars-mad/index.html	None	['Carbon Tax', 'Manufacturing']	Tony Abbott	Chris Pash, Bill Adair	None	Tony Abbott says carbon tax adds $400 to the cost of every car made in Australia	Sunday, May 12, 2013 at 12:00 p.m.	None
185	"Of the 29 advanced economies Australia is ranked 25th for public investment in universities."	Mostly True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/lee-rhiannon/greens-say-australia-ranks-near-bottom-uni-public-/index.html	None	['Education']	Lee Rhiannon	Ellie Harvey, Peter Fray	None	Greens say Australia ranks near bottom on uni public spending	Sunday, May 12, 2013 at 6:00 a.m.	None
186	Labor’s overtime and penalty rates protections "can’t be stripped away".	False	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/12/australian-labor-party/labor-says-its-workplace-rights-cant-be-stripped-a/index.html	None	['Industrial relations', 'Workers rights']	Australian Labor Party	David Humphries, Peter Fray	None	Labor says its workplace rights can't be stripped away	Sunday, May 12, 2013 at 12:00 a.m.	None
187	"Voters have a choice of two methods when voting for senators; ‘above the line’ and ‘below the line’."	Half-True	http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/sep/07/australian-electoral-commission/Voters-own-preference-Senate/index.html	None	['Voting']	Australian Electoral Commission	David Humphries, Alix Piatek, Peter Fray	None	Voters can exercise their own preference in the Senate	Saturday, September 7, 2013 at 8:30 a.m.	None
